path|text
common_voice_hi_24663147.wav|उसने अपनी बारी का इंतेज़ार किया।
common_voice_hi_24663148.wav|यह हमारा ग्रह नहीं है।
common_voice_hi_24663150.wav|यह रहे हमारे किताब।
common_voice_hi_24663151.wav|पूर्व ऑस्ट्रेलियाई गेंदबाज ब्रेट ली ने गर्लफ्रेंड लाना से की शादी
common_voice_hi_24663169.wav|भारत मरा देश है।
common_voice_hi_24663170.wav|और-तो-और वह बीमार भी पड़ गया।
common_voice_hi_24663171.wav|क्या आपको मेरे पर भरोसा है?
common_voice_hi_24663182.wav|'इंडियन आइडल जूनियर' के सेट पर रो पड़ीं सोनाक्षी
common_voice_hi_24663183.wav|यह मोबाइल चार्जर आपके पर्स में समा जाएगा
common_voice_hi_24663184.wav|धनिया इतनी व्यवहार-कुशल न थी
common_voice_hi_24663185.wav|मैंने नदी में छलाँग लगाकर डुबकी ली।
common_voice_hi_24663186.wav|"""क्या करूँ?"" मैंने अपने-आप से पूछा।"
common_voice_hi_23828667.wav|लौरी अब एक पुस्तक पड रही है।
common_voice_hi_23828668.wav|यूपीः हथियारों की तस्करी करने वाले गिरोह का भंडाफोड़
common_voice_hi_23828669.wav|अब खुलेगी देश विरोधी नारेबाजी की सच्चाई, अररिया पहुंची फोरेंसिक टीम
common_voice_hi_23828670.wav|यह मेरी का कुत्ता है।
common_voice_hi_23828671.wav|'चुलबुल पांडे' से प्रेरित हो सोहा बनेंगी 'लेडी दबंग'
common_voice_hi_23828682.wav|तुम्हारी आँखे खराब हैं क्या?
common_voice_hi_23828683.wav|वे खाते हैं।
common_voice_hi_23828684.wav|तुम कभी कनाडा गए हो क्या?
common_voice_hi_23828685.wav|बच्चों को माँ-बाप की बात माननी चाहिए।
common_voice_hi_23828686.wav|बोलने और करने में फ़र्क होता है।
common_voice_hi_23828697.wav|चीनी गरम कॉफ़ी में घुल जाती है।
common_voice_hi_23828698.wav|हम सब पागल हैं।
common_voice_hi_23828699.wav|वह घोड़ा नहीं, वह तो गधा है।
common_voice_hi_23828700.wav|वह उसका दोस्त है।
common_voice_hi_23828701.wav|वह अभी तक यहाँ नहीं आई है।
common_voice_hi_23828712.wav|क्या तुम कह रहे हो कि मेरी जान ख़तरे में है?
common_voice_hi_23828713.wav|मैं चीन में छह महीने रहा हूँ।
common_voice_hi_23828714.wav|उसने तो शुक्रिया तक नहीं कहा।
common_voice_hi_23828715.wav|राज्यसभा के डिप्टी चेयरमैन के लिए संयुक्त उम्मीदवार खड़ा कर सकता है विपक्ष
common_voice_hi_23828716.wav|औरतों को महफूज जगह की तलाश
common_voice_hi_23828722.wav|तुम मरने वाले हो।
common_voice_hi_23828723.wav|"""सड़क की मरम्मत जारी है।"""
common_voice_hi_23828724.wav|मैं वाइन नहीं पीती।
common_voice_hi_23828725.wav|कलयुगी गुरु की करतूत सुन शर्म से झुक जाएंगी आपकी आंखें
common_voice_hi_23828727.wav|निर्भया के आरोपियों को फांसी देने की तैयारी! बक्सर जेल में बन रही रस्सी
common_voice_hi_23828747.wav|कोलकाताः एयरपोर्ट पर दो एनआरआई महिलाओं को हिरासत में लिया गया
common_voice_hi_23828748.wav|तुम्हें जो अच्छा लगता है लेलो।
common_voice_hi_23828749.wav|हम टॉम की मदद करते हैं।
common_voice_hi_23828750.wav|कुछ तोड़ना मत।
common_voice_hi_23828751.wav|यह तो कभी खत्म न होगा।
common_voice_hi_23828802.wav|मुझे भावी प्रधानमंत्री न समझा जाए: राहुल गांधी
common_voice_hi_23828803.wav|जवान बेटे की अर्थी के पीछे गीत गाती चली मां, जिसने देखा फफक पड़ा
common_voice_hi_23828804.wav|जिम अपने पापा पर जाता है।
common_voice_hi_23828805.wav|मुंबई: लोकल ट्रेनों में लगेगा एसी, तैनात होंगे बाउंसर
common_voice_hi_23828806.wav|एक बार और प्रयत्न करो।
common_voice_hi_23830779.wav|अगर वह इस तरह मन लगाकर पढ़ता रहेगा, तो परीक्षा में अवश्य पास होगा।
common_voice_hi_23830780.wav|वह कहानी सुन कर पागल हो गया।
common_voice_hi_23830781.wav|तुम्हें हो क्या गया था?
common_voice_hi_23830782.wav|हम दोस्त हैं, और दोस्त एक-दूसरे की मदद करते हैं।
common_voice_hi_23830783.wav|दुनिया का सबसे अलग भिखारी, ये है इसके भीख मांगने का मकसद
common_voice_hi_23830797.wav|भारतीय विमानन कंपनियां मजबूत, ग्लोबल एंट्री के लिए सही वक्त: स्पाइसजेट
common_voice_hi_23830798.wav|कर्मचारियों को तीन हफ़्तों के लिए काम से निकाल दिया गया।
common_voice_hi_23830800.wav|मैं वह क्यों पहनूंगी?
common_voice_hi_23830801.wav|तुम तो यह भी जानते कि मैं कौन हूँ।
common_voice_hi_23830802.wav|मेने उसे नियम समझाया।
common_voice_hi_23830812.wav|एयरपोर्ट के रास्ते पर गाड़ी खराब हो गई।
common_voice_hi_23830813.wav|क्या वह एक असली हीरा है?
common_voice_hi_23830814.wav|शत्रुघ्न सिन्हा ने छापे की टाइमिंग पर उठाए सवाल, मोदी सरकार पर साधा निशाना
common_voice_hi_23830815.wav|हमे लोगों की पीठ के पीछे उनकी बुराई नहीं करनी चाहिए।
common_voice_hi_23830816.wav|तुम थक गए हो, है ना?
common_voice_hi_23795238.wav|तुम्हारे पास तीन महीने बचे हैं।
common_voice_hi_23795239.wav|मैं खाती हूँ।
common_voice_hi_23795241.wav|बाईं ओर को एक गुप्त रास्ता है।
common_voice_hi_23795243.wav|यह स्याही सबसे अच्छी है।
common_voice_hi_23795244.wav|डब्बा इतना भारी था कि मैं उसे हिला नहीं सका।
common_voice_hi_23795245.wav|वे कुछ करते क्यों नहीं?
common_voice_hi_23795246.wav|मैं पूरी रात रोई।
common_voice_hi_23795247.wav|तुम गलत मंज़िल पर हो।
common_voice_hi_23795248.wav|आभा ने राठौड़ से जेल में मुलाकात की
common_voice_hi_23795249.wav|उसने हमसे बहुत देर तक इंतेज़ार करवाया।
common_voice_hi_23795250.wav|बाएं मुड़ो और तुम्हें एक कैफ़े मिलेगा।
common_voice_hi_23795251.wav|तुम्हारी साईकल मेरी साईकल जैसी है।
common_voice_hi_23795252.wav|उसने मेरे खिलाफ़ हथियार उठाया।
common_voice_hi_23830498.wav|तुम्हारे उठने का समय हो गया है।
common_voice_hi_23830499.wav|शादी वादी के चक्करों में नहीं पड़ना फिलहाल: कंगना रनोट
common_voice_hi_23830501.wav|"सिंगापुर को मलाय में ""सिंगापुरा"" कहते हैं।"
common_voice_hi_23830502.wav|उस दुर्घटना ने पूरे स्कूल को सदमा पहुँचाया।
common_voice_hi_23830508.wav|तुम्हें मेरी मदद चहिए क्या?
common_voice_hi_23830509.wav|मैं होक्काईदो गया हुआ हूँ।
common_voice_hi_23830510.wav|नीता अंबानी बनीं रिलायंस इंडस्ट्रीज की पहली महिला डायरेक्टर
common_voice_hi_23830511.wav|तुमने असली हीरा कभी देखा ही नहीं है।
common_voice_hi_23830512.wav|वह जहाँ भी जाए, वह कुत्ता उसके पीछे-पीछे जाता था।
common_voice_hi_23830513.wav|वह अमीर है हो है पर कंजूस भी है।
common_voice_hi_23830514.wav|गुजरात सरकार से नाराज आदिवासी समाज, मंत्री की गाड़ी पर बरसाए पत्थर
common_voice_hi_23830515.wav|मैं डरा हुआ था।
common_voice_hi_23830516.wav|अच्छी वाली दो।
common_voice_hi_23830517.wav|आपका स्वागत है।
common_voice_hi_23830518.wav|टॉम ने सब कुछ कर दिया।
common_voice_hi_23830519.wav|वह मुझे भारत के बारे में कहानियाँ सुनाया करता था।
common_voice_hi_23830520.wav|मेरा नाम जेम्स है।
common_voice_hi_23830521.wav|अगले साल मैं हवाई जा रहा हूँ।
common_voice_hi_23830522.wav|उसने अपनी पत्नी को उसे सुबह सात बजे उठाने की बात का याद दिलाया।
common_voice_hi_23830523.wav|अनिल कपूर-बॉबी देओल का ब्रोमांस देख शरमा गए सलमान, वीडियो वायरल
common_voice_hi_23830524.wav|बीजेपी में आज शामिल होंगे भुवनेश्वर कलिता और जी विवेकानंद
common_voice_hi_23830525.wav|घूमफिरकर बात मत करो, सीधे-सीधे बोलो।
common_voice_hi_23830526.wav|आप उस रात कहाँ थे?
common_voice_hi_23830527.wav|जल्दी ही, टेरा पर केवल तीन विशाल देश रह गये थे।
common_voice_hi_23832722.wav|उसको तैरना नहीं आता।
common_voice_hi_23832723.wav|बच्ची पर शिखर-विराट का ये पोस्ट पढ़ आप भी हो जाएंगे इमोशनल
common_voice_hi_23832724.wav|ब्रिटेन में सिखायी जा रही है चीनी भाषा
common_voice_hi_23832725.wav|जेम्स कैमेरन ने फ़िल्में बनाने का एक नया तरीका निर्माण किया।
common_voice_hi_23832726.wav|सोनम के संगीत से करीना गायब, करिश्मा-वरुण का 'तारीफां' पर डांस
common_voice_hi_23832732.wav|पत्र किसने लिखा?
common_voice_hi_23832733.wav|कई ऐतिहासिक फैसलों के साक्षी रहे अरुण जेटली, अब मंत्रिमंडल में खलेगी कमी
common_voice_hi_23832734.wav|टॉम ने नीले कपड़े पहन रखे थे।
common_voice_hi_23832735.wav|मुझे बच्चे को सुलाना है।
common_voice_hi_23832736.wav|लोग कहते हैं कि इस घर में भूत हैं।
common_voice_hi_23832737.wav|मैं तुमसे नहीं बोलती!
common_voice_hi_23832738.wav|मैं अपनी वर्तमान आमदनी से संतुष्ट हूँ।
common_voice_hi_23832739.wav|सिगरेट के लिए एक व्यक्ति की हत्या करने वाले युवक को आजीवन कारावास
common_voice_hi_23832740.wav|ठाकरे निधन: टैक्सी, ऑटो सेवा रहेगी बंद
common_voice_hi_23832741.wav|कूड़े का ढेर बना देहरादून, सफाई कर्मियों की हड़ताल से चारों ओर गंदगी
common_voice_hi_23839863.wav|टॉम ने तुम्हें क्यों बताया?
common_voice_hi_23839864.wav|उन्होंने दरवाज़ा खोला.
common_voice_hi_23839865.wav|बीजेपी संसदीय दल की बैठक आज, सांसदों को दी जा सकती है नसीहत
common_voice_hi_23839866.wav|फूल खिलते हैं।
common_voice_hi_23839867.wav|इस महीने दो हत्याएँ हुईं हैं।
common_voice_hi_23839869.wav|Film Wrap: आयुष्मान-विक्की को नेशनल अवॉर्ड, नो मेकअप लुक में हिना ट्रोल
common_voice_hi_23839870.wav|काश मुझे तैरना आता।
common_voice_hi_23839871.wav|विमान दुर्घटना ने दो सौ लोगों की जानें लें लीं।
common_voice_hi_23839872.wav|तुम पुर्त्तगाल में रहते हो या ब्राज़ील में?
common_voice_hi_23847549.wav|उसने तस्वीर को देखा।
common_voice_hi_23847550.wav|क्या पहनने वाली हो?
common_voice_hi_23847551.wav|मैं अपने काम से थक चुका हूँ।
common_voice_hi_23847552.wav|क्या मुझे बता सकते हो कि मशीन को कब बंद करना है?
common_voice_hi_23847553.wav|वे सब के सब भूखे हैं।
common_voice_hi_23847594.wav|मैं तुम्हारे जितना लम्बा हूँ।
common_voice_hi_23847595.wav|आदमी सत्तर प्रतिशत पानी का बना हुआ है।
common_voice_hi_23847596.wav|टॉम काफी बदसूरत है।
common_voice_hi_23847597.wav|चिली: खदान में फंसे सभी श्रमिकों को निकाला गया
common_voice_hi_23847598.wav|मैं वापस आऊँगा।
common_voice_hi_23849294.wav|टीवी चालू कीजिए।
common_voice_hi_23849295.wav|तीन तलाक बिल के बाद महिला आरक्षण विधेयक पास होने के आसार
common_voice_hi_23849296.wav|घुटने की समस्या के कारण टेस्ट क्रिकेट से संन्यास पर विचार कर रहे गुल
common_voice_hi_23849297.wav|आखिर, आठ जनवरी को, ब्रिटिशों ने हमला किया।
common_voice_hi_23849298.wav|मैंने रातभर काम किया।
common_voice_hi_23849299.wav|आराम से आओ।
common_voice_hi_23849300.wav|वह बीमारी की वजह से बाहर नहीं जा सका।
common_voice_hi_23849301.wav|"ब्राज़ील को पुर्त्तगाली में ""ब्रासिल"" कहते हैं।"
common_voice_hi_23849302.wav|डॉक्टर ने उसे सिगरेट न पीने की सलह दी।
common_voice_hi_23849303.wav|नाओको तैरती है।
common_voice_hi_23849304.wav|क्या प्रश्न पूछा है!
common_voice_hi_23849305.wav|अगर मैं मूर्ख हूँ तो तुम भी हो।
common_voice_hi_23849306.wav|रामदेव पर हमले के पीछे आरएसएस: दिग्विजय
common_voice_hi_23849307.wav|मेरी पार्टी में जो भी आना चाहता है आ सकता है।
common_voice_hi_23849308.wav|गौतम गंभीर बने केकेआर के कप्तान
common_voice_hi_23849309.wav|ट्रेन हल्के से आकर रुकी।
common_voice_hi_23849310.wav|तो तुमसे नगद माँगता कौन है भाई
common_voice_hi_23849311.wav|आपने टॉम को कब बताया?
common_voice_hi_23849312.wav|मैं अंग्रेज़ी पढ़ा सकता हूँ।
common_voice_hi_23849314.wav|पूरी तरह खत्म नहीं हुई है वैश्विक मंदी: प्रणव
common_voice_hi_23849315.wav|तुम फिरसे चालू हो गए।
common_voice_hi_23849316.wav|प्रदूषण भी है क्राइम बढ़ने की वजह, बदल जाता है लोगों का व्यवहार
common_voice_hi_23849317.wav|टॉम कौन है जानते हो?
common_voice_hi_23849318.wav|कोबे वह शहर है जिसमें मैं पैदा हुआ था।
common_voice_hi_23849319.wav|मुझे तुम्हारे साथ जाना चाहिए था।
common_voice_hi_23849320.wav|तुम्हारी आँखें कहाँ हैं?
common_voice_hi_23849321.wav|वह थोड़ी देर में वापस आ रहा है।
common_voice_hi_23849322.wav|टॉम की है?
common_voice_hi_23849323.wav|पर वह बहुत ही अच्छे नसीब वाला था।
common_voice_hi_23849346.wav|मैंने उन्हें एक सोने की घड़ी दी।
common_voice_hi_23849349.wav|रसोईघर में।
common_voice_hi_23849351.wav|वह चाय बना रही है।
common_voice_hi_23849352.wav|सिलीगुड़ी पुलिस ने नहीं दी राहुल गांधी के हेलीकॉप्टर को उतरने की इजाजत
common_voice_hi_23849353.wav|तुम मुझे पाँच सौ येन उधार दे सकते हो क्या?
common_voice_hi_23849359.wav|बड़ी रात थी।
common_voice_hi_23849360.wav|"कूटशब्द ""Muriel"" है।"
common_voice_hi_23849361.wav|टॉम कलात्मक नहीं है।
common_voice_hi_23849362.wav|मुझे याकितोरी खाना बहुत पसंद है।
common_voice_hi_23849363.wav|मैंने टॉम को पहचाना नहीं।
common_voice_hi_23849376.wav|इस पेड़ पर फल नहीं लगते हैं।
common_voice_hi_23849378.wav|गृह राज्य मंत्री बोले- जामिया हिंसा के पीछे विदेशी ताकतों का साथ
common_voice_hi_23849379.wav|मेरे पास पैसे नहीं है, पर सपना है!
common_voice_hi_23849380.wav|मेरी प्यारी सी नन्ही सी बिल्ली एक हफ़्ते से गायब है।
common_voice_hi_23852752.wav|कितने सेब हैं?
common_voice_hi_23852753.wav|वे चाय बना रहे हैं।
common_voice_hi_23852754.wav|मैं इतनी महंगी किताब नहीं ख़रीद सकता।
common_voice_hi_23852755.wav|पुलिस को बुलाना चाहिए था।
common_voice_hi_23852756.wav|गुजरात डायरीः शौचालय बनवाने के लिए दो साल लड़ा दलित परिवार
common_voice_hi_23852758.wav|मैं तुम्हें एक तोहफ़ा दूँगा।
common_voice_hi_23852759.wav|मुजरे के इतिहास को बचाने की जद्दोजहद
common_voice_hi_23852760.wav|इस चाय को हरी चाय कहते हैं।
common_voice_hi_23852761.wav|हमारी मुलाकात ग़लती से हो गई।
common_voice_hi_23852762.wav|बारह बजने वाले हैं।
common_voice_hi_23852763.wav|ऐसा दिखता है अमिताभ बच्चन के घर का मंदिर...
common_voice_hi_23852764.wav|सिद्धार्थ मेरा अच्छा दोस्त है और हमेशा रहेगा: आलिया
common_voice_hi_23852765.wav|टॉम मैरी से शादी करना नहीं चाहता था।
common_voice_hi_23852766.wav|मैं मुसीबत के समय में हमेशा उसपर भरोसा करती हूँ।
common_voice_hi_23852767.wav|उसका निशाना बहुत अच्छा है।
common_voice_hi_23852768.wav|वह बिल को तैरने ले गया।
common_voice_hi_23852769.wav|मैं आज घर साफ़ करने के बजाय सैर करने जाऊँगी।
common_voice_hi_23852770.wav|बिहार में राहुल ने लालू से बनाई दूरी
common_voice_hi_23852771.wav|गोल्फ़ मेरे बस की बात नहीं है।
common_voice_hi_23852772.wav|आप अभी झूठ बोल रहे हो, है ना?
common_voice_hi_23852773.wav|टॉम के पास एक अच्छा सा कैमेरा है।
common_voice_hi_23852774.wav|मुझे बस घर ले चलो.
common_voice_hi_23852775.wav|इस बारिश में बाहर जाना एकदम सवाल के बाहर है।
common_voice_hi_23852776.wav|आप दोनों देख रहे हैं।
common_voice_hi_23852777.wav|मैं पिछले रविवार बाहर नहीं निकला था।
common_voice_hi_23852778.wav|बच्चे पतंग उड़ा रहे थे।
common_voice_hi_23852779.wav|उसे फ़्रानसीसी जर्मन से ज़्यादा अच्छी लगती है।
common_voice_hi_23852780.wav|अच्छा वाला दे दीजिए।
common_voice_hi_23852791.wav|तुम आज बिज़ी हो क्या?
common_voice_hi_23852792.wav|एक फ़ुकुओका में रहती है, और बाकी निइगाता में रहते हैं।
common_voice_hi_23852793.wav|पतंग के मांझे में फंसी दो पक्षियों की जिंदगी, दमकल विभाग ने किया रेस्क्यू
common_voice_hi_23852794.wav|जा और टॉम को बता।
common_voice_hi_23852795.wav|तुम अभी झूठ बोल रही हो, है ना?
common_voice_hi_23852811.wav|अच्छा वाला दे दो।
common_voice_hi_23852812.wav|वह भाग्यवान था।
common_voice_hi_23852813.wav|झारखंडः गैंगरेप के बाद नाबालिग को जिंदा जलाया, मौत
common_voice_hi_23852814.wav|कागज़ का आविष्कार चीन में किया गया था।
common_voice_hi_23852815.wav|छठ पर्व संपन्न, दिल्ली के घाटों पर फैली गंदगी
common_voice_hi_23852883.wav|तुम कब लौट कर आओगे?
common_voice_hi_23852884.wav|हमें सैनिकों की ज़रूरत है, राक्षसों की नहीं।
common_voice_hi_23852885.wav|उसने मुझसे जल्द-से-जल्द उत्तर देने के लिए कहा।
common_voice_hi_23852886.wav|तुम्हारी दीदी कैसी है?
common_voice_hi_23852887.wav|उसकी अंग्रेज़ी मेरी अंग्रेज़ी से अच्छी है।
common_voice_hi_24225935.wav|बॅटर आऊट हो गया था।
common_voice_hi_24225936.wav|वह वसीयत बनाए बिना ही मर गया।
common_voice_hi_24225937.wav|यूपी में बनी बीजेपी की सरकार तो ये होंगे सीएम पद के दावेदार
common_voice_hi_24225938.wav|मैं ना होती तो टॉम आज यहाँ नहीं होता।
common_voice_hi_24225939.wav|तुम मेरे सहायक नहीं हो।
common_voice_hi_24225980.wav|Xiaomi के इन स्मार्टफोन्स में अब नहीं मिलेगा सपोर्ट, जानिए ये हैं डिवाइस
common_voice_hi_24225981.wav|मुझे मेरा छाता नहीं मिल रहा।
common_voice_hi_24225982.wav|राजीव के खिलाफ आरोप घृणित और हास्यास्पद: कांग्रेस
common_voice_hi_24225983.wav|ये नियम हैं। इनके मुताबिक कम करिए।
common_voice_hi_24225984.wav|वह बीमारी की वजह से स्कूल नहीं आया।
common_voice_hi_24225995.wav|चार लाइनों के दो बयान और खत्म हो गया मनमोहन पर संसद का 'डेडलॉक'
common_voice_hi_24225996.wav|क्या टॉम को तैरना पसंद है?
common_voice_hi_24225997.wav|सुनिए, शिनछिआओ रेस्तराँ यहाँ से दूर है क्या?
common_voice_hi_24225998.wav|अगले साल भारत में लॉन्च होगी 'हुंडई' की हाइब्रिड कार 'लॉनिक'
common_voice_hi_24225999.wav|टॉम साँस नहीं ले पा रहा था।
common_voice_hi_24359400.wav|मुझे चलना चाहिए।
common_voice_hi_24359401.wav|हस्पताल कम-से-कम दस मील दूर है।
common_voice_hi_24359402.wav|महंगे पेट्रोल-डीजल से राहत की उम्मीद नहीं, यह है बड़ा कारण
common_voice_hi_24359403.wav|इस परिस्थिति में कठोर कदम उठाने होंगे।
common_voice_hi_24359404.wav|मुझे अपना असली नाम बताइए।
common_voice_hi_24359405.wav|मुझ से ज़्यादा आपको इसकी ज़रूरत है।
common_voice_hi_24359406.wav|दिल्ली: वैंकटेश्वर स्कूल में हंगामा, मनमानी फीस बढ़ोतरी पर बवाल
common_voice_hi_24359407.wav|मैंने एक फेंका।
common_voice_hi_24359408.wav|इस वक़्त पोलैंड में क्या चल रहा है?
common_voice_hi_24359410.wav|जेटली ने याकूब की दया याचिका पर शत्रुघ्न के हस्ताक्षर करने पर दुख जताया
common_voice_hi_24359411.wav|तुम्हारे पिता कहाँ हैं?
common_voice_hi_24359412.wav|मेरे पिता मेरे विदेश जाने से राज़ी थे।
common_voice_hi_24359413.wav|पश्चिम बंगाल में गुजरात मॉडल नहीं अपनायेंगेः ममता
common_voice_hi_24359414.wav|राजस्थान चुनाव: बहरोड़ से बलजीत यादव जीते
common_voice_hi_24359415.wav|मुंबई से इराक जाकर मारे गए युवक को जेहादी ग्रुप ने दी श्रद्धांजलि
common_voice_hi_24359416.wav|अपने ही घर में नंगा होने में क्या गलत है?
common_voice_hi_24359417.wav|'रुस्तम' की शूटिंग के दौरान अक्षय को मिली इतिहास से जुड़ी यह चीज...
common_voice_hi_24359418.wav|मायावती ने कहा, मोदी झूठा और फरेबी है, उसे नहीं बनने दूंगी कभी प्रधानमंत्री
common_voice_hi_24359419.wav|हे मेरे भगवान!
common_voice_hi_24359421.wav|युद्ध का आतंक टॉम कभी नहीं भूल पाया।
common_voice_hi_24359422.wav|टॉम की गलती थी।
common_voice_hi_24359423.wav|घर जल रहा है।
common_voice_hi_24359424.wav|कल मेरा जन्मदिन है, और मैं सत्रह साल का हो जाऊँगा।
common_voice_hi_24359425.wav|हमारे साथ खाओ।
common_voice_hi_24359426.wav|बॉलीवुड की खूबसूरत एक्ट्रेस नेहा शर्मा के पिता बने विधायक
common_voice_hi_24359427.wav|मैं वह कल करने वाला था।
common_voice_hi_24359428.wav|विविधता को अपनाना हमारी खासियत: भागवत
common_voice_hi_24359430.wav|मैं युरोप में रहती हूँ।
common_voice_hi_24359431.wav|खाओ!
common_voice_hi_24359432.wav|एक बार फिर पीरियड ड्रामा में नजर आएंगे रितिक
common_voice_hi_24359433.wav|आपको ज़्यादा क्या पसंद आता है, संगीत या अंग्रेज़ी?
common_voice_hi_24359434.wav|Film Review: हल्की-फुल्की कमज़ोर लव स्टोरी है 'दिल जंगली'
common_voice_hi_24359435.wav|इरडा ने सेबी के प्रतिबंध को खारिज किया
common_voice_hi_24359436.wav|किस शहर में सबसे ज़्यादा खतरा है?
common_voice_hi_24359437.wav|वित्त मंत्री निर्मला सीतारमण की अर्थशास्त्रियों के साथ बैठक शुरू
common_voice_hi_24359438.wav|शहर में सबसे अच्छा होटल कौन सा है?
common_voice_hi_24359439.wav|फैन्स को मिलेगा सलमान के साथ स्क्रीन शेयर करने का मौका
common_voice_hi_24359440.wav|कुत्ते को रोज़ खिलाईएगा।
common_voice_hi_24359441.wav|क्या आप उसे पूछने वाले हैं?
common_voice_hi_24359442.wav|मैं मॉल नहीं जा सकता।
common_voice_hi_24359443.wav|इस समस्या को सुलझाना बहुत कठिन है।
common_voice_hi_24359444.wav|रवि शास्त्री पर बोले अनिल कुंबले- खिलाड़ी से पहले जरूरी टीम हित
common_voice_hi_24359445.wav|नवजोत कौर ने कहा- बीजेपी-अकाली से बदला लेगी पंजाब की जनता
common_voice_hi_24359446.wav|कर्नाटक सरकार ने लागू किया ड्रेस कोड, 'महिलाएं पहनें साड़ी और चूड़ीदार कुर्ता
common_voice_hi_24359447.wav|मुझे लगता है टॉम कमज़ोर है।
common_voice_hi_24359448.wav|आज रो-रोकर भारत की जीत की दुआ कर रहे होंगे पाकिस्तानी और बांग्लादेशी
common_voice_hi_24359449.wav|मुझे जोखिम लेना पसंद नहीं है।
common_voice_hi_24359450.wav|हमें टॉम की मदद करनी चाहिए।
common_voice_hi_24359451.wav|रैना को एक और झटका, चेन्नई सुपर किंग्स ने नहीं किया रिटेन?
common_voice_hi_24359452.wav|मैंने तुम्हें बताया नहीं था?
common_voice_hi_24359453.wav|भारत में विश्व कप के आयोजन से फुटबाल में होगा निवेश: हाटन
common_voice_hi_24359454.wav|तुम्हारा घर बड़ा है।
common_voice_hi_24359455.wav|मैं उसके अक्खड़पन अब और बर्दाश्त नहीं कर सकता।
common_voice_hi_24359456.wav|एक, दो, तीन, चार, पाँच, छः, सात, आठ, नौ, दस।
common_voice_hi_24359457.wav|दिल्ली: मोस्ट वांटेड हथियारों का तस्कर गिरफ्तार, माओवादियों से संबंध
common_voice_hi_24359458.wav|मैं तुम्हारी भाषा समझ सकता हूँ।
common_voice_hi_24359459.wav|टॉम ने उसे आग से बचा लिया।
common_voice_hi_24359460.wav|पाक से लौटे सुरजीत सिंह ने कबूला जासूस होना
common_voice_hi_24359461.wav|आप देख रहीं हैं।
common_voice_hi_24359462.wav|रिपोर्ट: दिल्ली सबसे ज्यादा प्रदूषित, मोदी का वाराणसी छठे नंबर पर
common_voice_hi_24359463.wav|‘दोस्ताना मैच’ खेलना चाहता हूं: नवाज शरीफ
common_voice_hi_24359464.wav|माँ, मैरी मुझे मार रही है!
common_voice_hi_24359465.wav|रेलवे रिक्रूटमेंट बोर्ड, पटना की परीक्षा का परिणाम घोषित
common_voice_hi_24359466.wav|लोग हवाईजहाज़ में सो कैसे पाते हैं?
common_voice_hi_24359467.wav|मठाधीश ने लोमड़ी को चावल दिया।
common_voice_hi_24359468.wav|आपातकालीन स्तिथि में मुझे क्या नम्बर मिलाना चाहिए?
common_voice_hi_24359469.wav|आपके वकील का नाम क्या है?
common_voice_hi_24359471.wav|यह वाली चाय अच्छी होती है।
common_voice_hi_24359472.wav|मैं तुम्हें सबक सिखाने वाली हूँ।
common_voice_hi_24359473.wav|जानिए हिंदी सिनेमा की वो फिल्में, जो ऑस्कर में हुईं नामांकित
common_voice_hi_24359474.wav|मुझे कल तक इसके बारे में कुछ भी नहीं पता था।
common_voice_hi_24359475.wav|आप नीचे क्यों देख रहे हैं?
common_voice_hi_24359476.wav|जाट समुदाय ने राष्ट्रमंडल खेलों को बाधित करने की धमकी दी
common_voice_hi_24359477.wav|कमरे में एक चूहा आ गया।
common_voice_hi_24359478.wav|टॉम के पास कितने बच्चे हैं?
common_voice_hi_24359479.wav|मप्र में भी उपवास पर बैठे अन्ना समर्थक
common_voice_hi_24359480.wav|नसीरुद्दीन शाह ने विराट को ऐसा क्या कहा जो इंटरनेट पर मचा है बवाल
common_voice_hi_24359481.wav|अभी क्या समय हो रहा है?
common_voice_hi_24359482.wav|जानिए, कैसे डॉक्टरी की पढ़ाई करते-करते आतंकी बन गया सलाउद्दीन?
common_voice_hi_24359483.wav|खतरे में टीम इंडिया का नंबर वन ताज
common_voice_hi_24359484.wav|जो आज खतम कर सकते हो, उसे करके निपटाओ। कल के लिए मत छोड़ो।
common_voice_hi_24359485.wav|सही और ग़लत में अंतर करना मुश्किल होता है।
common_voice_hi_24360504.wav|मैं आपकी मदद माँग रही हूँ।
common_voice_hi_24360505.wav|चाय चाहिए या कॉफ़ी?
common_voice_hi_24360506.wav|सहमे स्विस बैंकों ने भारतीयों से कहा- खातों के बारे में खुलासा करें
common_voice_hi_24360507.wav|मुझे दिल की बीमारी है।
common_voice_hi_24360508.wav|उसे टीवी पर टेनिस देखना बहुत पसंद है।
common_voice_hi_24360524.wav|स्कूल साढ़े तीन बजे छूटता है।
common_voice_hi_24360525.wav|आपको तो अस्पताल में होना चाहिए।
common_voice_hi_24360526.wav|काहिरो आफ़्रिका का सबसे बड़ा शहर है।
common_voice_hi_24360527.wav|नसीमुद्दीन कांग्रेस में, आजाद बोले- माया से गठबंधन में रोड़ा नहीं बनेगी एंट्री
common_voice_hi_24360528.wav|टॉम मैरी के बारे में कुछ भी नहीं जानता था।
common_voice_hi_24360543.wav|मोहाली में सीरीज जीतना चाहेगी टीम इंडिया
common_voice_hi_24360545.wav|आप थोड़ा धीरे बोल सकते हैं क्या?
